the_geom,BoroCode,BoroName,specific_borough,Amount_of_Racks
POINT (-73.99449638846116 40.74569915889066),1,Manhattan,,
POINT (-73.95889907077554 40.708769490038804),3,Brooklyn,,
POINT (-73.98675503137179 40.710455860747146),1,Manhattan,,
POINT (-73.98675503137179 40.710455860747146),1,Manhattan,,
POINT (-73.98675503137179 40.710455860747146),1,Manhattan,,
POINT (-73.98675503137179 40.710455860747146),1,Manhattan,,
POINT (-73.98675503137179 40.710455860747146),1,Manhattan,,
POINT (-73.98675503137179 40.710455860747146),1,Manhattan,,
POINT (-73.98790580563593 40.66994867604919),3,Brooklyn,,
POINT (-73.97377133166724 40.67897937688919),3,Brooklyn,,
POINT (-73.95303521640761 40.80972716684267),1,Manhattan,,
POINT (-73.94095493137284 40.82242143419756),1,Manhattan,,
POINT (-73.99296192347268 40.7178892205986),1,Manhattan,,
POINT (-73.99296192347268 40.7178892205986),1,Manhattan,,
POINT (-74.11383318881232 40.56640875967396),5,Staten Island,,
POINT (-74.11383318881232 40.56640875967396),5,Staten Island,,
POINT (-74.11383318881232 40.56640875967396),5,Staten Island,,
POINT (-73.94268613155302 40.82180474651637),1,Manhattan,,
POINT (-73.94268613155302 40.82180474651637),1,Manhattan,,
POINT (-73.93931508691756 40.75056072267691),4,Queens,,
POINT (-73.93931508691756 40.75056072267691),4,Queens,,
POINT (-73.93931508691756 40.75056072267691),4,Queens,,
POINT (-73.9176527568401 40.77389406558489),4,Queens,,
POINT (-73.91512640646714 40.77596725446662),4,Queens,,
POINT (-73.91512640646714 40.77596725446662),4,Queens,,
POINT (-73.92596956048268 40.7721622889583),4,Queens,,
POINT (-73.95228948306197 40.65066831783977),3,Brooklyn,,
POINT (-73.91513004151145 40.77594804401319),4,Queens,,
POINT (-73.92374047703373 40.7703108804444),4,Queens,,
POINT (-73.93821318573266 40.75174586739983),4,Queens,,
POINT (-73.94252926219457 40.589271084877836),3,Brooklyn,,
POINT (-73.84570305345736 40.84267715850359),2,Bronx,,
POINT (-74.11387271015452 40.56636754845942),5,Staten Island,,
POINT (-74.11387271015452 40.56636754845942),5,Staten Island,,
POINT (-74.11387271015452 40.56636754845942),5,Staten Island,,
POINT (-74.11387271015452 40.56636754845942),5,Staten Island,,
POINT (-74.11387271015452 40.56636754845942),5,Staten Island,,
POINT (-73.91511922033838 40.77593980184361),4,Queens,,
POINT (-73.93820236308919 40.75174037210963),4,Queens,,
POINT (-73.96843980192783 40.79932441537194),1,Manhattan,,
POINT (-73.96843980192783 40.79932441537194),1,Manhattan,,
POINT (-73.96843980192783 40.79932441537194),1,Manhattan,,
POINT (-73.96843980192783 40.79932441537194),1,Manhattan,,
POINT (-73.95220658241334 40.65068749686316),3,Brooklyn,,
POINT (-73.99346287482994 40.575665564068366),3,Brooklyn,,
POINT (-73.96841087866785 40.799384791331455),1,Manhattan,,
POINT (-73.96841087866785 40.799384791331455),1,Manhattan,,
POINT (-73.91510118505586 40.77592606489214),4,Queens,,
POINT (-73.99470693447606 40.684809396836904),3,Brooklyn,,
POINT (-73.99470693447606 40.684809396836904),3,Brooklyn,,
POINT (-73.9813108504865 40.77902444078737),1,Manhattan,,
POINT (-73.99823884542613 40.74565261627198),1,Manhattan,,
POINT (-73.94096078542933 40.84432973307214),1,Manhattan,,
POINT (-73.92268940468368 40.8173795645773),2,Bronx,,
POINT (-73.94207713124395 40.6705276018041),3,Brooklyn,,
POINT (-73.93657674555435 40.66986595400133),3,Brooklyn,,
POINT (-73.93106196077117 40.669289123317235),3,Brooklyn,,
POINT (-73.99823884542613 40.74565261627198),1,Manhattan,,
POINT (-73.93657674555435 40.66986595400133),3,Brooklyn,,
POINT (-73.96829882843811 40.79955767804794),1,Manhattan,,
POINT (-74.11393379402904 40.56630710222592),5,Staten Island,,
POINT (-74.11393379402904 40.56630710222592),5,Staten Island,,
POINT (-74.11393379402904 40.56630710222592),5,Staten Island,,
POINT (-73.92092025895326 40.7708195009546),4,Queens,,
POINT (-73.70279129091567 40.75187031803438),4,Queens,,
POINT (-73.91760225476078 40.77385834704271),4,Queens,,
POINT (-73.92127754468179 40.770932279747974),4,Queens,,
POINT (-73.94225931351407 40.82235622163901),1,Manhattan,,
POINT (-73.94222675175887 40.82240561014717),1,Manhattan,,
POINT (-73.91507232511881 40.77590683049418),4,Queens,,
POINT (-73.9521813677665 40.65067101771681),3,Brooklyn,,
POINT (-73.91506150395955 40.77589858831916),4,Queens,,
POINT (-73.94219778753236 40.822474213433544),1,Manhattan,,
POINT (-73.91757339499739 40.77383911326519),4,Queens,,
POINT (-73.87177295670082 40.67541407009336),3,Brooklyn,,
POINT (-73.91756257386461 40.77383087132245),4,Queens,,
POINT (-74.00229832511279 40.72944209848838),1,Manhattan,,
POINT (-74.00229832511279 40.72944209848838),1,Manhattan,,
POINT (-74.00229832511279 40.72944209848838),1,Manhattan,,
POINT (-73.98580251762182 40.67780947168529),3,Brooklyn,,
POINT (-73.98017976328887 40.72148885383009),1,Manhattan,,
POINT (-74.00229832511279 40.72944209848838),1,Manhattan,,
POINT (-74.00229832511279 40.72944209848838),1,Manhattan,,
POINT (-73.95798735297637 40.71316901575959),3,Brooklyn,,
POINT (-73.95798735297637 40.71316901575959),3,Brooklyn,,
POINT (-73.94213876849096 40.67011866096361),3,Brooklyn,,
POINT (-73.98580251762182 40.67780947168529),3,Brooklyn,,
POINT (-73.93710875604881 40.82820251812736),1,Manhattan,,
POINT (-73.97373890118999 40.67893545320094),3,Brooklyn,,
POINT (-73.91504346870015 40.775884851358526),4,Queens,,
POINT (-73.92507024060296 40.592771626562005),3,Brooklyn,,
POINT (-73.84508201516653 40.842418323672725),2,Bronx,,
POINT (-73.94201333620516 40.82268546455104),1,Manhattan,,
POINT (-73.94201333620516 40.82268546455104),1,Manhattan,,
POINT (-73.99361766354187 40.57566282797388),3,Brooklyn,,
POINT (-73.95208766560273 40.65067646827505),3,Brooklyn,,
POINT (-73.94202938805438 40.74619522491674),4,Queens,,
POINT (-73.94202938805438 40.74619522491674),4,Queens,,
POINT (-73.99323966606777 40.68261350231166),3,Brooklyn,,
POINT (-73.99278093118988 40.72362850036575),1,Manhattan,,
POINT (-73.99278093118988 40.72362850036575),1,Manhattan,,
POINT (-73.99290060125617 40.71785353502603),1,Manhattan,,
POINT (-73.98016893638264 40.721502575731485),1,Manhattan,,
POINT (-73.92253771044157 40.8173410367582),2,Bronx,,
POINT (-73.95880890628459 40.708755734020144),3,Brooklyn,,
POINT (-73.94208439099565 40.670469965258285),3,Brooklyn,,
POINT (-74.00376776913252 40.68278655952341),3,Brooklyn,,
POINT (-73.95880890628459 40.708755734020144),3,Brooklyn,,
POINT (-73.99278093118988 40.72362850036575),1,Manhattan,,
POINT (-73.99278093118988 40.72362850036575),1,Manhattan,,
POINT (-73.93733336645752 40.70864997955992),3,Brooklyn,,
POINT (-73.93733336645752 40.70864997955992),3,Brooklyn,,
POINT (-73.93733336645752 40.70864997955992),3,Brooklyn,,
POINT (-73.97843707776198 40.77788487292403),1,Manhattan,,
POINT (-73.99278093118988 40.72362850036575),1,Manhattan,,
POINT (-73.9726828055689 40.590281317942846),3,Brooklyn,,
POINT (-73.94183246562226 40.822932397526635),1,Manhattan,,
POINT (-73.94183246562226 40.822932397526635),1,Manhattan,,
POINT (-73.94168050106072 40.82317660102079),1,Manhattan,,
POINT (-73.89624267025961 40.86895384287701),2,Bronx,,
POINT (-73.89624267025961 40.86895384287701),2,Bronx,,
POINT (-73.89624267025961 40.86895384287701),2,Bronx,,
POINT (-73.89624267025961 40.86895384287701),2,Bronx,,
POINT (-73.92104561923679 40.814296128810895),2,Bronx,,
POINT (-73.89367759456874 40.67774200947049),3,Brooklyn,,
POINT (-73.94168053233221 40.82314091978382),1,Manhattan,,
POINT (-73.99477184258068 40.68472156638826),3,Brooklyn,,
POINT (-73.98015221701655 40.668619127640824),3,Brooklyn,,
POINT (-73.97415662358473 40.67090433594675),3,Brooklyn,,
POINT (-73.94609807325787 40.80691902464833),1,Manhattan,,
POINT (-73.98015221701655 40.668619127640824),3,Brooklyn,,
POINT (-73.97415662358473 40.67090433594675),3,Brooklyn,,
POINT (-73.97415662358473 40.67090433594675),3,Brooklyn,,
POINT (-73.97415662358473 40.67090433594675),3,Brooklyn,,
POINT (-73.97415662358473 40.67090433594675),3,Brooklyn,,
POINT (-73.91210341532324 40.700091767256005),3,Brooklyn,,
POINT (-73.97370286535218 40.678888783010684),3,Brooklyn,,
POINT (-73.97845512841226 40.777893110493196),1,Manhattan,,
POINT (-73.87112745494443 40.67550941590411),3,Brooklyn,,
POINT (-73.86348723919726 40.8661832764787),2,Bronx,,
POINT (-73.94136939189981 40.82360736388703),1,Manhattan,,
POINT (-73.9679479594185 40.80063900403015),1,Manhattan,,
POINT (-73.96793337035439 40.80093268605186),1,Manhattan,,
POINT (-73.87062256173687 40.67559942674823),3,Brooklyn,,
POINT (-73.98281583858974 40.683748752968334),3,Brooklyn,,
POINT (-73.94612697782111 40.80691080400245),1,Manhattan,,
POINT (-73.99816305538752 40.74575417061149),1,Manhattan,,
POINT (-73.98744442626455 40.66974276788779),3,Brooklyn,,
POINT (-73.94210622735542 40.67023118022698),3,Brooklyn,,
POINT (-73.96756190373567 40.69601184097157),3,Brooklyn,,
POINT (-73.98281583858974 40.683748752968334),3,Brooklyn,,
POINT (-73.96756190373567 40.69601184097157),3,Brooklyn,,
POINT (-73.96756190373567 40.69601184097157),3,Brooklyn,,
POINT (-73.96274116399402 40.68813014896864),3,Brooklyn,,
POINT (-73.87861075139442 40.683957740768925),3,Brooklyn,,
POINT (-73.99443503317607 40.74574307184444),1,Manhattan,,
POINT (-73.99443503317607 40.74574307184444),1,Manhattan,,
POINT (-73.97986773068483 40.751261135459515),1,Manhattan,,
POINT (-73.97262407657244 40.795016261221974),1,Manhattan,,
POINT (-73.99443503317607 40.74574307184444),1,Manhattan,,
POINT (-73.99443503317607 40.74574307184444),1,Manhattan,,
POINT (-73.9726323960518 40.59028679553693),3,Brooklyn,,
POINT (-73.98123499510167 40.779131472947434),1,Manhattan,,
POINT (-73.96791895180488 40.800872297272115),1,Manhattan,,
POINT (-73.89278014816168 40.86818490676046),2,Bronx,,
POINT (-73.87056486381383 40.67560759616976),3,Brooklyn,,
POINT (-73.87056486381383 40.67560759616976),3,Brooklyn,,
POINT (-73.92462780843192 40.59237334105739),3,Brooklyn,,
POINT (-73.87050359273141 40.67559929290777),3,Brooklyn,,
POINT (-73.87044946792527 40.67562393492611),3,Brooklyn,,
POINT (-73.97841539421138 40.77794525294543),1,Manhattan,,
POINT (-73.99335866165761 40.68247352523065),3,Brooklyn,,
POINT (-73.98203597320874 40.67430661270973),3,Brooklyn,,
POINT (-73.98377253842253 40.73799088678535),1,Manhattan,,
POINT (-73.91936325976172 40.697075092617105),3,Brooklyn,,
POINT (-73.95849651938578 40.73544839917321),3,Brooklyn,,
POINT (-73.95849651938578 40.73544839917321),3,Brooklyn,,
POINT (-73.95183107725194 40.731537273372844),3,Brooklyn,,
POINT (-73.94211395316441 40.711172175080186),3,Brooklyn,,
POINT (-73.95849651938578 40.73544839917321),3,Brooklyn,,
POINT (-73.95849651938578 40.73544839917321),3,Brooklyn,,
POINT (-73.97367043496406 40.67884485930264),3,Brooklyn,,
POINT (-74.02649275911133 40.635872536447316),3,Brooklyn,,
POINT (-73.97278003077271 40.59025389306948),3,Brooklyn,,
POINT (-73.96785364449607 40.80147886424838),1,Manhattan,,
POINT (-73.87021506551271 40.675659352790944),3,Brooklyn,,
POINT (-73.94876742581873 40.72257157475447),3,Brooklyn,,
POINT (-73.99330818056903 40.682514693809196),3,Brooklyn,,
POINT (-74.00150793046335 40.719141036455774),1,Manhattan,,
POINT (-74.00805364682009 40.73348760843897),1,Manhattan,,
POINT (-73.91363239053152 40.6807313102027),3,Brooklyn,,
POINT (-73.9099623467629 40.667183024179124),3,Brooklyn,,
POINT (-73.96652507339206 40.67812936165591),3,Brooklyn,,
POINT (-73.98602251003555 40.677463656884214),3,Brooklyn,,
POINT (-73.96782458842434 40.80181096737348),1,Manhattan,,
POINT (-73.99445849282444 40.72402932805009),1,Manhattan,,
POINT (-73.99806922072092 40.74584749036714),1,Manhattan,,
POINT (-73.97733269621817 40.723428872350276),1,Manhattan,,
POINT (-73.99636564932703 40.68252306619983),3,Brooklyn,,
POINT (-73.9820792486236 40.67425172406496),3,Brooklyn,,
POINT (-73.9820792486236 40.67425172406496),3,Brooklyn,,
POINT (-73.99806922072092 40.74584749036714),1,Manhattan,,
POINT (-74.0082484865952 40.733438189172844),1,Manhattan,,
POINT (-73.93966570774916 40.726066731861465),3,Brooklyn,,
POINT (-73.9727224202485 40.590259368996996),3,Brooklyn,,
POINT (-74.02803003445358 40.6330175930178),3,Brooklyn,,
POINT (-73.89830875718069 40.87029234933551),2,Bronx,,
POINT (-73.89830875718069 40.87029234933551),2,Bronx,,
POINT (-73.91996117881429 40.8148333463642),2,Bronx,,
POINT (-73.91991418442949 40.8148580161759),2,Bronx,,
POINT (-73.9405952322824 40.82466642804386),1,Manhattan,,
POINT (-73.891806044812 40.67800376367182),3,Brooklyn,,
POINT (-73.97928168199697 40.59314552294857),3,Brooklyn,,
POINT (-73.95863220647463 40.708692541220564),3,Brooklyn,,
POINT (-73.96140629012503 40.714301054067676),3,Brooklyn,,
POINT (-73.97404877909092 40.679393900684744),3,Brooklyn,,
POINT (-74.00384347590634 40.682630105311745),3,Brooklyn,,
POINT (-73.96140629012503 40.714301054067676),3,Brooklyn,,
POINT (-73.91358768723744 40.69575341202871),3,Brooklyn,,
POINT (-73.96861004990848 40.67572827115674),3,Brooklyn,,
POINT (-73.96861004990848 40.67572827115674),3,Brooklyn,,
POINT (-73.95769161893544 40.71308381910193),3,Brooklyn,,
POINT (-73.95863220647463 40.708692541220564),3,Brooklyn,,
POINT (-73.97404877909092 40.679393900684744),3,Brooklyn,,
POINT (-73.9513243660917 40.6892292835815),3,Brooklyn,,
POINT (-73.97167527421053 40.58033940349851),3,Brooklyn,,
POINT (-74.1695806049847 40.57866417999486),5,Staten Island,,
POINT (-73.89147788525321 40.6780528604926),3,Brooklyn,,
POINT (-73.97904768267722 40.5930000064491),3,Brooklyn,,
POINT (-73.89136249026042 40.678069220218575),3,Brooklyn,,
POINT (-73.9401792096627 40.8252261349169),1,Manhattan,,
POINT (-73.97888928462336 40.59290116397979),3,Brooklyn,,
POINT (-73.9422736143411 40.70174398870269),3,Brooklyn,,
POINT (-73.97507012692083 40.76341941679881),1,Manhattan,,
POINT (-73.99232138642003 40.73545562212831),1,Manhattan,,
POINT (-73.99323444278565 40.734097026380965),1,Manhattan,,
POINT (-73.95114448790211 40.71818922783814),3,Brooklyn,,
POINT (-73.99056925449072 40.724599984505176),1,Manhattan,,
POINT (-73.98558359605579 40.72322434464344),1,Manhattan,,
POINT (-73.98811861610243 40.72994928810415),1,Manhattan,,
POINT (-73.98453227729524 40.74512459935909),1,Manhattan,,
POINT (-73.98322177804837 40.74699359002727),1,Manhattan,,
POINT (-73.98811861610243 40.72994928810415),1,Manhattan,,
POINT (-73.98453227729524 40.74512459935909),1,Manhattan,,
POINT (-73.92163079080478 40.83583706600115),2,Bronx,,
POINT (-73.99323444278565 40.734097026380965),1,Manhattan,,
POINT (-73.99046607870322 40.71446632422018),1,Manhattan,,
POINT (-73.96422450097627 40.77298472490719),1,Manhattan,,
POINT (-73.97651382444421 40.68224899389149),3,Brooklyn,,
POINT (-73.92204396576615 40.70836067439016),3,Brooklyn,,
POINT (-73.98863641977358 40.74026412399127),1,Manhattan,,
POINT (-73.98863641977358 40.74026412399127),1,Manhattan,,
POINT (-73.98540590281797 40.74387585197622),1,Manhattan,,
POINT (-74.00608900747628 40.714417152367545),1,Manhattan,,
POINT (-73.97823477807881 40.778194990383746),1,Manhattan,,
POINT (-73.9477902926913 40.68503372425535),3,Brooklyn,,
POINT (-73.9944404504351 40.72407324321447),1,Manhattan,,
POINT (-73.99792846533715 40.746042365630416),1,Manhattan,,
POINT (-73.99970044507296 40.74871027968136),1,Manhattan,,
POINT (-73.921912903801 40.817162208838894),2,Bronx,,
POINT (-73.9477902926913 40.68503372425535),3,Brooklyn,,
POINT (-73.99792846533715 40.746042365630416),1,Manhattan,,
POINT (-73.99970044507296 40.74871027968136),1,Manhattan,,
POINT (-73.87816709915937 40.684047849272375),3,Brooklyn,,
POINT (-73.95781424766271 40.713108566912794),3,Brooklyn,,
POINT (-73.96104530564268 40.71474832859804),3,Brooklyn,,
POINT (-73.95703512876317 40.70746779130093),3,Brooklyn,,
POINT (-73.97823477807881 40.778194990383746),1,Manhattan,,
POINT (-73.836676462373 40.843471676168186),2,Bronx,,
POINT (-73.97621510192717 40.579667955932955),3,Brooklyn,,
POINT (-73.97621510192717 40.579667955932955),3,Brooklyn,,
POINT (-73.91696376643897 40.77340775143612),4,Queens,,
POINT (-73.91390545445154 40.7652453913203),4,Queens,,
POINT (-73.91444465881115 40.77546171851218),4,Queens,,
POINT (-73.91390545445154 40.7652453913203),4,Queens,,
POINT (-73.91390545445154 40.7652453913203),4,Queens,,
POINT (-73.91388741521774 40.765237143626315),4,Queens,,
POINT (-73.96746998333461 40.803103633941696),1,Manhattan,,
POINT (-73.91388741876654 40.765234398891536),4,Queens,,
POINT (-73.91225434027088 40.77723042774676),4,Queens,,
POINT (-73.93987896926716 40.825604749760416),1,Manhattan,,
POINT (-73.97865528731901 40.59275839147185),3,Brooklyn,,
POINT (-73.91440855585559 40.77545894696755),4,Queens,,
POINT (-73.91693491047894 40.77338577276583),4,Queens,,
POINT (-73.92372497384044 40.591563029879545),3,Brooklyn,,
POINT (-73.9144121910793 40.7754397365353),4,Queens,,
POINT (-73.92947649994318 40.76072714844281),4,Queens,,
POINT (-73.99481872692418 40.68457609590296),3,Brooklyn,,
POINT (-74.00330869456083 40.731786094608175),1,Manhattan,,
POINT (-73.95343371178578 40.7151709394593),3,Brooklyn,,
POINT (-73.97818060619142 40.778230661639924),1,Manhattan,,
POINT (-74.00490271226452 40.720999143736016),1,Manhattan,,
POINT (-73.92180092335761 40.8171484093721),2,Bronx,,
POINT (-73.96143878526 40.71424891459295),3,Brooklyn,,
POINT (-73.95343371178578 40.7151709394593),3,Brooklyn,,
POINT (-73.98010942958211 40.75165916589455),1,Manhattan,,
POINT (-73.94399964753877 40.712120050899365),3,Brooklyn,,
POINT (-73.95375165509688 40.71444645026263),3,Brooklyn,,
POINT (-73.99337308937335 40.682415885957575),3,Brooklyn,,
POINT (-73.96143878526 40.71424891459295),3,Brooklyn,,
POINT (-74.00440003063775 40.75249085654733),1,Manhattan,,
POINT (-73.87908906543379 40.87354274430722),2,Bronx,,
POINT (-73.94477568345523 40.615723797533725),3,Brooklyn,,
POINT (-73.89096220811119 40.67812922653082),3,Brooklyn,,
POINT (-73.93855079762788 40.749629847859815),4,Queens,,
POINT (-73.93855079762788 40.749629847859815),4,Queens,,
POINT (-73.93855079762788 40.749629847859815),4,Queens,,
POINT (-73.9436109365399 40.6002480739001),3,Brooklyn,,
POINT (-73.94472536380583 40.615594768306714),3,Brooklyn,,
POINT (-73.9785940876612 40.59272269776702),3,Brooklyn,,
POINT (-73.91438691032096 40.77544520722128),4,Queens,,
POINT (-73.91222548059085 40.77721119263961),4,Queens,,
POINT (-73.82652023854297 40.77287340853156),4,Queens,,
